# Created by Octave 5.2.0, Sat Sep 18 11:30:11 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.6810686992114957e-13


# name: H
# type: complex matrix
# rows: 60
# columns: 60
 (1,5.5511151231257827e-17) (0.97830315936845857,-0.20717849398451099) (0.90118426450931122,0.43343617915537341) (-0.85734305170973091,-0.51474546300578949) (0.93824439636865198,0.34597319648034092) (0.97812477593522429,0.20801904408411176) (-0.032561224526044596,-0.99946974274230227) (-0.8671402463802298,-0.49806404518659431) (0.63292627720384864,0.77421206889642225) (0.9998813950312484,0.015401164578157989) (0.9712302020198329,-0.23814259317583847) (-0.18651841558900917,-0.98245146477887879) (0.97435896522529164,0.22499912640963105) (-0.58362376488611134,0.81202419979958718) (0.51921196243946177,-0.8546455043231449) (-0.98213180302386294,0.18819437156593199) (0.7118808987067109,-0.70230021077636329) (-0.55981578155668676,-0.82861709535832784) (-0.71972930937661606,0.69425479560767855) (-0.59988068742851164,-0.80008947052832435) (-0.063840440129492776,0.99796011854385724) (0.10074050138420393,0.9949127355606916) (-0.28063677694950978,0.95981404418949323) (-0.18138093985827941,0.9834129115768856) (-0.28675527292183445,-0.95800386922575798) (0.3071601715675556,-0.95165783189263453) (0.99231849240043768,-0.1237093757163264) (0.99584064435089081,-0.091112079653587419) (0.73892323525473702,-0.67378962028267364) (-0.97616950512494205,0.21700944049539778) (0.91175963194038334,-0.41072420620646805) (-0.35037096128034295,0.93661101290316251) (-0.27764790178461402,0.9606829043105739) (-0.13621621038595422,-0.99067913273071839) (-0.9087885009208132,0.41725706775811633) (-0.94769266915643902,0.31918428035719981) (-0.89623948317140001,-0.44357050037695822) (0.97715906065288582,0.21250922376209327) (-0.58744604534739575,0.80926333403021733) (-0.20648137732789523,-0.97845053059251497) (0.98572959235296054,-0.16833648077485858) (0.090802091012372049,-0.99586895737731451) (-0.92327147233978235,0.384148133359421) (0.86991363556295687,0.49320408216238321) (-0.013926007879082991,-0.99990302845053591) (0.98627767988891779,0.16509493678769624) (-0.029396269686037979,-0.99956783628153323) (0.2114673501900593,0.97738506219585441) (-0.66194786688525731,-0.74954987927826111) (-0.19349928539307987,0.9811004161411645) (-0.98685763608510435,0.16159209789007895) (-0.94320097263142899,0.33222270426195211) (-0.27632660647034984,-0.96106378901537015) (0.02431115040799553,0.99970444030515249) (0.93017442925963389,0.36711787092364973) (-0.9507854537217173,0.30984999756525478) (-0.55678529261572007,0.83065645000013477) (-0.33751281748049861,0.94132093253914906) (-0.89592001450930403,-0.44421540675852911) (-0.47008389850094967,-0.88262173572269731)
 (1,5.5511151231257827e-17) (-0.69627882953643694,0.71777140618679502) (-0.10271249009942601,-0.99471108588251678) (0.25632360885825323,0.96659102392991425) (-0.0019759603416427129,-0.99999804778845891) (0.47564601217379771,-0.87963678362331166) (0.97812477593522462,0.20801904408411159) (0.58467004390394395,0.81127118755774974) (0.029827018278233808,0.99955507551141598) (0.085437413022044328,-0.99634353937590303) (-0.33334570137382319,-0.94280466872814805) (0.04568015489726851,-0.99895611687829433) (0.99851529320233967,0.05447209598543401) (-0.7949322552707403,-0.6066982030055591) (-0.95763651670741001,0.28797969002778406) (-0.81615646971543887,-0.57783095879472723) (0.28472581889702697,0.95860899643880759) (0.85496637828464961,-0.51868342175437632) (-0.69369502833549512,-0.72026884401771485) (-0.67330350654373805,-0.73936620701510813) (-0.089280203299073269,0.99600654882328721) (-0.76386174085173142,0.64537991978598219) (-0.92529202275547029,-0.37925541871552959) (-0.94496437325181515,-0.32717324659086489) (-0.98327159877575676,-0.1821454447439344) (-0.37662835965767039,-0.92636444162196474) (0.3313394433479091,-0.94351161798988969) (0.66286292654265644,0.74874076997002437) (-0.013294977781309281,0.99991161787719773) (0.5550352255069444,0.83182684402852414) (-0.25249336165436459,0.96759862666318297) (0.43423302414432075,-0.90080057767658905) (0.68242801344005244,0.73095280728119827) (-0.93866694262844053,0.34482513077873989) (0.81620775000007906,0.57775852121782778) (0.71741213760920886,0.69664899684919168) (0.34631094541097068,-0.93811978397673834) (0.85210706530363711,0.52336750879245952) (0.68347632804851466,-0.72997267688408696) (0.91612630917104476,0.40088974250364318) (-0.74359249686151363,0.66863308219924356) (-0.60068181645514873,-0.79948818338993732) (0.99988727016246581,-0.015014891509755379) (-0.99833991146746004,0.057597058702204551) (-0.80186626563390972,-0.59750354981232601) (0.8216258834872463,0.57002711127086103) (-0.92208085093043657,0.38699729242903524) (-0.6923071965730111,-0.72160290019734452) (0.1654295137266083,-0.98622161606211933) (0.9627006659826296,0.2705687116364362) (0.66070539411171447,0.7506453105106855) (-0.96150164161079532,-0.27479918700706457) (0.64927558189955314,0.7605532320285) (0.73899355546618484,0.67371249430261249) (-0.76128623444171883,0.6484159693048509) (0.43961031439823933,-0.89818860573639037) (0.76721624393824706,0.6413885211299708) (-0.93474853634323529,0.35530996862483144) (-0.082295188775962813,-0.99660799811376533) (-0.94040963147803414,0.34004371045991649)
 (1,0) (-0.80933484038439951,-0.58734752586518757) (-0.6695283391393072,0.74278651245789462) (0.81506158117441629,0.57937433399613192) (-0.81010193613628168,-0.58628905248882757) (-0.0019759603416426713,-0.99999804778845858) (0.93824439636865198,0.34597319648034075) (-0.50102218277168087,-0.8654344414054147) (0.96823980498263074,0.25002335900311512) (0.82611691780948393,0.56349874721152626) (-0.40056423262926844,-0.91626868086720359) (-0.1948685716880659,-0.98082936322698433) (-0.14487817398423311,0.98944950083518357) (0.3306902620935408,-0.94373934460554654) (0.91877791760800342,-0.39477479417498451) (-0.93433811457053839,0.35638783321091738) (-0.93078241344017332,-0.36557365718892765) (-0.98049545706207497,0.19654174793318724) (0.75795727279795344,0.65230420251036958) (0.77093812471788781,0.63691004691122965) (-0.98901792866826499,0.14779559118165744) (-0.73007223309604963,-0.6833699835829391) (0.9379797939463953,-0.34668992795908776) (0.95667931783538884,0.29114374941945459) (0.98168830306822219,0.19049429287785455) (-0.054543214184628812,-0.99851141094451701) (0.87611091022088972,-0.48210960682393234) (0.39430224891620047,0.91898081399974108) (-0.69074905841726253,-0.72309455695342217) (0.021791322085172322,-0.99976254094749006) (0.25400774601060211,0.96720218412005821) (-0.83342059942131885,0.55263921726584853) (0.69506778328874796,-0.71894420968115791) (-0.99903666851583806,-0.043883196793035567) (0.96686497587543474,0.25528830452137136) (0.99460705284982276,0.10371504433490068) (-0.26094253886222851,-0.96535433464201958) (-0.95461468815579564,-0.29784357833804859) (0.58432529166931524,0.81151953366235929) (0.38451320564494634,-0.92311949101112944) (0.96783305232077643,-0.25159328853418983) (-0.21900348101091427,0.975724077444593) (0.77878017891147555,0.62729692565371853) (-0.17826027327957761,0.98398337128748847) (0.075364837634626342,0.99715602653161028) (0.43709772875374248,0.89941401785736053) (-0.098948601569504135,-0.99509254556922577) (-0.95659256881729093,-0.29142864870073748) (-0.86389982105788943,0.50366367664955458) (-0.85271940492423504,0.52236923384293887) (0.70677170778194987,0.70744169588665407) (-0.91165784916097936,0.41095007733686606) (-0.97320526977917798,0.22993804138079599) (0.16931721453955814,-0.98556160683164074) (-0.99644130251915197,0.08428956420541002) (-0.71883715994461272,0.69517849325390091) (-0.24421687532405961,-0.96972063905382233) (-0.92111080580324733,0.38930050530726723) (0.80301064922956278,0.59596467783243234) (0.51304096652429354,-0.85836412242580251)
 (1,0) (0.25505985126885616,0.96692526715910554) (0.29029587771366544,0.95693693803847513) (-0.5385718722832209,0.84257957391889549) (0.81506158117441641,0.57937433399613214) (0.25632360885825312,0.96659102392991403) (-0.85734305170973113,-0.51474546300578949) (-0.29939283078103834,0.95412993500723886) (0.50836838150220653,0.86113970335180279) (-0.99998971023364969,0.0045364553147896336) (-0.70664587037756332,-0.70756739175737615) (-0.40474794130102049,0.9144282935324044) (0.55526327002539522,-0.83167463647793438) (-0.4419411912082189,-0.89704402540424999) (-0.035571592957336695,-0.99936713062541682) (-0.97865109177524023,-0.20552868550918002) (0.99688974801514285,0.078808821221391157) (-0.91286561303237346,0.40826017751310145) (-0.17156105977151609,0.98517348866586707) (0.28477617573230485,0.95859403802406551) (-0.92294840361560038,-0.38492368628523366) (-0.93194468812610842,0.36260046645520427) (0.21252883669682959,-0.97715479509251368) (0.97192919758704699,0.23527353203834894) (0.66829171250307839,0.74389931240706408) (0.59642237017686162,-0.80267076460564835) (-0.87096581640899096,-0.49134361362189383) (0.8467324314613266,-0.53201897476649318) (-0.2395595978050935,0.97088166070817417) (-0.068863079008147032,-0.99762612052287358) (-0.86163674274301105,0.50752549054723772) (0.91612287088205857,-0.40089759970198546) (0.91353326014274638,0.40676403800356509) (0.62708357741914267,-0.7789519798621789) (-0.22952684880105956,-0.97330233004933198) (-0.90847441578925137,-0.41794046927329032) (0.24323854228873887,0.96996650021804975) (0.93236069130235066,0.36152944736798664) (0.18621121052306341,0.98250973790366924) (-0.29243596719969844,-0.95628510659111465) (-0.40133653390531909,0.91593066689180413) (-0.98259402954548369,0.18576590941711391) (-0.6111692001340957,0.79149997397817229) (0.99991054037698512,-0.01337577074435653) (-0.66259370632966241,-0.74897902529531746) (-0.88556811880842323,0.46450953375588666) (-0.89024671964110902,0.45547862536923339) (-0.95775491317575079,0.28758568512307897) (0.93829825668571709,-0.34582709769557607) (-0.52995357268138354,-0.84802665689366041) (0.7976725042789361,0.60309085212542457) (0.98037395546139006,0.19714691844659127) (0.96921312159031558,-0.24622332330052754) (-0.23860858327910228,-0.97111582418655862) (0.031629944241903185,-0.9994996481376347) (0.85896413448027609,0.51203575624808817) (0.70708014358182492,-0.707133417787837) (-0.61136288022971652,-0.79135038300188143) (-0.2800509215193564,-0.95998514642475563) (0.36524076820643953,-0.9309130900572673)
 (1,5.5511151231257827e-17) (0.092942891021654706,0.99567144129403196) (0.52728789754339922,-0.84968669114224749) (0.2902958777136655,0.95693693803847513) (-0.66952833913930732,0.74278651245789473) (-0.10271249009942601,-0.99471108588251678) (0.90118426450931133,0.4334361791553733) (0.61020830742406296,-0.7922410122877126) (0.44428776043666213,-0.89588413644074438) (-0.58566276511779403,-0.81055482575491555) (0.94014839854708965,0.34076529856976767) (-0.20740502142159101,0.97825515950037722) (-0.97917120528266088,0.20303632863431298) (-0.14979458048182126,0.98871714036840408) (-0.61748643734918196,-0.78658152768153322) (-0.67582238882566015,0.73706451465389378) (0.68577675981364583,0.72781195078089866) (0.85196297863703785,-0.52360202733746641) (-0.11427843152962641,0.99344876067521937) (-0.78867402518450413,0.61481158251880086) (-0.40712025086939885,-0.91337456792492133) (-0.94367157259560397,-0.33088360955921919) (-0.67755333415988062,-0.73547364287840444) (0.82518769921530877,-0.56485862042085067) (0.58509712056788976,0.81096322943963495) (0.99284369940723927,-0.11942105571191791) (-0.19741994999345053,-0.98031901100844976) (-0.81356344089451138,-0.58147616257236345) (0.96864718560680174,0.24844039489588371) (-0.8913667057521919,0.45328290931435528) (-0.89685511661072759,0.44232442823018242) (0.49961377721216538,0.86624827481490174) (-0.72705564321386573,-0.6865785400599631) (0.88090247608496286,0.47329782127892889) (0.84343708186312827,0.53722796738275935) (-0.10607216438079553,0.99435843434024029) (0.24391846665131744,-0.96979574221919096) (-0.85093407890001849,-0.52527249439369705) (0.044987560227324863,-0.99898754718204219) (0.30010536344285549,-0.95390605975265297) (0.11340116639542108,0.99354928184774061) (0.60142442277134478,-0.79892969884349274) (-0.91522716426936523,-0.40293825554723861) (-0.13054208061371941,0.99144276949758514) (-0.73029790696687491,0.68312880709263224) (0.56769885499994754,-0.82323630266877112) (-0.33234498153978809,-0.94315789412235695) (0.48001489356343469,0.87726033875770582) (0.7139220925387556,-0.70022513935525399) (0.2172527914833714,0.97611537463185349) (-0.7196401297570203,0.6943472356417203) (0.97484369666088289,0.22288958495305178) (-0.85873855272088684,-0.5124139909007519) (0.092734643912103343,0.99569085855926931) (-0.21295861438593916,-0.97706122047639399) (-0.73006046326852225,0.68338255755627186) (-0.77402799984796078,-0.63315136851417075) (0.51338378233028037,-0.85815912978902387) (0.92980105208231134,-0.36806249951146275) (-0.92732712749128132,0.37425178505755985)
 (1,0) (-0.78728441759913803,-0.61659001435766281) (0.092942891021654581,0.99567144129403173) (0.25505985126885605,0.96692526715910532) (-0.8093348403843994,-0.58734752586518757) (-0.69627882953643672,0.71777140618679491) (0.97830315936845869,-0.20717849398451099) (-0.24682265076088808,-0.96906066841625804) (-0.00066875003225586038,-0.99999977638667215) (-0.43076879862636508,-0.90246232172318297) (-0.88511698200495048,-0.46536859387634544) (0.86377419518229781,0.50387909237948314) (0.33842417652064405,-0.94099366456226574) (-0.11445302692920507,0.99342866106567562) (-0.76480346409958799,-0.64426365821864251) (-0.6451344544196016,-0.76406906475836456) (-0.51146328699613441,0.85930512977353346) (-0.80911414703076934,0.58765150988886949) (0.73746722563669931,0.67538292183894322) (0.037440063852642556,-0.9992988750212366) (0.035184601064394833,0.99938083023837188) (0.96097334991112748,0.27664096001963173) (0.75091693505236257,0.6603966661420716) (0.71831251501576632,0.69572058383500901) (-0.76142974988523238,0.64824743423303177) (-0.67773998688007264,0.73530164570997447) (0.19865701146646919,0.98006907501217055) (0.7865056187235252,0.61758312130135407) (0.81429664917304434,0.58044893586391322) (-0.95645433796789447,-0.29188199564617978) (-0.99477856820314203,0.10205684809802952) (-0.9528052474626777,-0.30358221358897902) (0.16642099948283384,0.986054791039085) (0.99984548953376806,0.017578312176535917) (-0.41772580771656614,-0.90857313936058159) (0.99579890616227296,0.091567125574725433) (0.62799996953830195,-0.77821336294096932) (-0.97324807140057135,-0.22975680950749899) (-0.55235346297314936,-0.83361001190099016) (-0.27270623278177331,-0.96209734985705631) (-0.31967310194770654,-0.94752789293568052) (0.64011927483989806,0.76827554560746192) (-0.42008955181725954,0.90748265462981126) (0.60166580069638076,-0.79874793537910316) (0.98881068584550191,0.14917582765900306) (0.97195998068190315,-0.23514632881002401) (-0.9978677133855326,0.065268879128785082) (0.3810488812309169,-0.92455489296886273) (0.97430131969254641,-0.22524861474681868) (-0.99329233694854357,-0.1156301576549115) (-0.32358458355768127,0.94619924819448098) (-0.41925438978230617,-0.90786879924814234) (0.96916160268604867,-0.24642602922379797) (0.11912442604108853,0.99287933361530822) (-0.77064484535210576,-0.6372648761168529) (-0.23881168731992417,-0.97106589786657027) (-0.15256193197004331,0.9882939122111235) (0.9308973512904074,-0.36528088009161219) (-0.99997778622077194,-0.0066653630809763997) (0.96083011101287674,0.27713804821962068)


# name: N
# type: scalar
60


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 59
 (4.4408920985006262e-16,1.3877787807814457e-15) (2.2204460492503131e-16,1.27675647831893e-15) (3.5527136788005009e-15,6.6613381477509392e-16) (-1.1102230246251565e-15,1.1102230246251565e-16) (0,-1.5820678100908481e-15) (-2.2204460492503131e-16,4.4408920985006262e-16) (-8.8817841970012523e-16,1.3877787807814457e-15) (2.2204460492503131e-16,1.7763568394002505e-15) (1.7763568394002505e-15,8.8817841970012523e-16) (3.5527136788005009e-15,1.1102230246251565e-16) (2.2204460492503131e-16,3.3306690738754696e-16) (-3.3306690738754696e-15,0) (6.6613381477509392e-16,3.3306690738754696e-16) (3.3306690738754696e-16,1.0547118733938987e-15) (-8.3266726846886741e-17,1.2212453270876722e-15) (1.1102230246251565e-15,1.6653345369377348e-15) (6.6613381477509392e-16,-7.2164496600635175e-16) (1.609823385706477e-15,1.2212453270876722e-15) (7.7715611723760958e-16,-4.4408920985006262e-16) (1.9567680809018384e-15,-7.7715611723760958e-16) (-4.4408920985006262e-16,3.6359804056473877e-15) (8.0838113980519211e-16,-1.1102230246251565e-16) (-9.9920072216264089e-16,6.6613381477509392e-16) (-2.4424906541753444e-15,-1.1102230246251565e-16) (0,1.3739009929736312e-15) (-3.3306690738754696e-16,-1.1102230246251565e-16) (0,6.6613381477509392e-16) (-3.1086244689504383e-15,9.4368957093138306e-16) (-3.6637359812630166e-15,-1.3877787807814457e-16) (-6.6613381477509392e-16,-8.8817841970012523e-16) (1.1102230246251565e-16,1.3322676295501878e-15) (-1.9984014443252818e-15,-6.6613381477509392e-16) (2.2204460492503131e-16,1.1102230246251565e-16) (-1.2212453270876722e-15,-1.1102230246251565e-16) (4.4408920985006262e-16,3.8857805861880479e-15) (2.3314683517128287e-15,2.7478019859472624e-15) (1.1102230246251565e-16,2.4980018054066022e-16) (-4.4408920985006262e-16,3.3306690738754696e-16) (1.3322676295501878e-15,-4.5519144009631418e-15) (-4.4408920985006262e-16,-1.0547118733938987e-15) (-7.4940054162198066e-16,8.8817841970012523e-16) (9.9920072216264089e-16,-2.9976021664879227e-15) (6.6613381477509392e-16,5.5511151231257827e-16) (1.6653345369377348e-15,-7.7715611723760958e-16) (8.3266726846886741e-16,1.2212453270876722e-15) (1.0269562977782698e-15,-1.2212453270876722e-15) (-2.2204460492503131e-16,1.7763568394002505e-15) (-1.9984014443252818e-15,5.5511151231257827e-16) (1.3322676295501878e-15,-1.1657341758564144e-15) (0,-5.5511151231257827e-16) (1.3322676295501878e-15,-1.1102230246251565e-15) (7.7715611723760958e-16,-1.5543122344752192e-15) (-1.5543122344752192e-15,-1.2212453270876722e-15) (2.4424906541753444e-15,1.2212453270876722e-15) (1.1102230246251565e-16,-9.1593399531575415e-16) (-1.5543122344752192e-15,-1.6653345369377348e-15) (7.2164496600635175e-16,1.4432899320127035e-15) (-4.4408920985006262e-16,-3.3306690738754696e-16) (-7.7715611723760958e-16,-7.7715611723760958e-16)


# name: is_convergent
# type: scalar
1.0197856725458872e-13


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 60
 1.8257360029790091 1.8257360029790106 1.8257360029790093 1.8257360029790088 1.8257360029790091 1.8257360029790091 1.8257360029790102 1.8257360029790095 1.8257360029790077 1.8257360029790091 1.8257360029790104 1.8257360029790106 1.8257360029790104 1.82573600297901 1.8257360029790097 1.8257360029790091 1.8257360029790095 1.8257360029790106 1.82573600297901 1.8257360029790095 1.8257360029790104 1.8257360029790102 1.8257360029790095 1.825736002979008 1.8257360029790106 1.8257360029790091 1.8257360029790086 1.8257360029790104 1.82573600297901 1.8257360029790091 1.8257360029790104 1.82573600297901 1.8257360029790102 1.8257360029790104 1.8257360029790082 1.8257360029790102 1.8257360029790086 1.8257360029790104 1.8257360029790091 1.8257360029790102 1.8257360029790093 1.8257360029790104 1.825736002979012 1.8257360029790093 1.8257360029790082 1.82573600297901 1.8257360029790088 1.82573600297901 1.8257360029790102 1.8257360029790102 1.8257360029790102 1.8257360029790108 1.8257360029790102 1.82573600297901 1.8257360029790091 1.8257360029790097 1.8257360029790086 1.8257360029790102 1.8257360029790106 1.8257360029790097


# name: x
# type: complex matrix
# rows: 1
# columns: 60
 (1.1072770201649618,1.4516368530691039) (1.2140504972515549,1.3635957402019949) (-0.25270901047452393,-1.8081620802900265) (1.7399552874973774,-0.55305293605918648) (1.0924918343535459,1.4627964808696363) (-0.16322758825096542,-1.8184247872836372) (1.501818078317632,1.0381976749213546) (1.7328514406298681,0.57492420133506394) (-0.0088850907449610148,-1.8257143828474971) (-1.8196976730663759,0.14836553242106337) (1.0346751116641015,1.5042471093130449) (-0.35248067212699941,-1.7913875427585939) (0.46580307306170043,-1.7653156798997875) (-1.5776451029548877,-0.91888404148523173) (0.97952320577351804,-1.5407291267205085) (-1.6953206684080517,0.67764281435151708) (1.6718485720921665,0.73364453556688713) (-1.4008505242755025,1.1708670980136147) (0.3099940322351416,-1.7992264039170749) (1.3549839081661779,-1.2236545922704172) (-1.2747305407575875,-1.3070478189544716) (1.1577857091001824,-1.4116813395299803) (1.4203174276901462,-1.1471749461932195) (1.8246880924412587,-0.061849154212851219) (1.4426283482797615,1.1189885617437656) (-1.8123039625668764,0.22105723204221656) (0.95038018275945413,-1.5588744211102679) (1.75876792392093,0.48994626476853037) (1.1890550185007565,1.3854458183386087) (0.30132281240615494,1.8006988963448092) (0.099591432433922128,-1.8230176903035069) (0.22486376350156423,1.8118355997268858) (0.19889346147233067,-1.8148700624445064) (1.809402876018374,-0.24366613394193556) (1.7921524996833398,-0.34857046698267741) (-1.1745765802557211,-1.3977416820316075) (-1.1522363926942412,-1.4162144074696912) (-1.8199233029012489,0.14557171473463607) (1.8204391462575626,0.13897218191711924) (-1.0078817548259578,-1.5223292419390491) (-1.0814612397342478,1.4709702714624227) (1.7765017681299,0.42113349475565554) (0.93508835751039465,1.5680949321461031) (-1.7962441045683288,0.32683186713858203) (-0.69375772480874653,1.6887901503271376) (-0.81657992274055058,1.6329449416164672) (-0.27376129043085307,1.8050946535944872) (0.017125682426238634,-1.825655680454342) (-1.7304553794338369,-0.58209632567322411) (-1.8253149460014362,-0.039208423553442777) (1.8222789314385681,0.11230070618158584) (-0.56607072710968098,1.7357637755418482) (1.791769577887576,-0.35053349673084022) (1.5862163818144275,-0.90400749036571493) (1.194541820492983,1.3807178537511124) (-0.17882393480432707,-1.8169573338179597) (-1.6707142739227188,0.73622399273906414) (-0.60493506496309479,-1.7226042841441758) (-1.2936664225023931,-1.2883086353291411) (1.3795930550737896,1.1958406896263141)


# name: x0
# type: complex matrix
# rows: 1
# columns: 60
 (1.1072770201649618,1.4516368530691039) (1.2140504972515549,1.3635957402019949) (-0.25270901047452393,-1.8081620802900265) (1.7399552874973774,-0.55305293605918648) (1.0924918343535459,1.4627964808696363) (-0.16322758825096542,-1.8184247872836372) (1.501818078317632,1.0381976749213546) (1.7328514406298681,0.57492420133506394) (-0.0088850907449610148,-1.8257143828474971) (-1.8196976730663759,0.14836553242106337) (1.0346751116641015,1.5042471093130449) (-0.35248067212699941,-1.7913875427585939) (0.46580307306170043,-1.7653156798997875) (-1.5776451029548877,-0.91888404148523173) (0.97952320577351804,-1.5407291267205085) (-1.6953206684080517,0.67764281435151708) (1.6718485720921665,0.73364453556688713) (-1.4008505242755025,1.1708670980136147) (0.3099940322351416,-1.7992264039170749) (1.3549839081661779,-1.2236545922704172) (-1.2747305407575875,-1.3070478189544716) (1.1577857091001824,-1.4116813395299803) (1.4203174276901462,-1.1471749461932195) (1.8246880924412587,-0.061849154212851219) (1.4426283482797615,1.1189885617437656) (-1.8123039625668764,0.22105723204221656) (0.95038018275945413,-1.5588744211102679) (1.75876792392093,0.48994626476853037) (1.1890550185007565,1.3854458183386087) (0.30132281240615494,1.8006988963448092) (0.099591432433922128,-1.8230176903035069) (0.22486376350156423,1.8118355997268858) (0.19889346147233067,-1.8148700624445064) (1.809402876018374,-0.24366613394193556) (1.7921524996833398,-0.34857046698267741) (-1.1745765802557211,-1.3977416820316075) (-1.1522363926942412,-1.4162144074696912) (-1.8199233029012489,0.14557171473463607) (1.8204391462575626,0.13897218191711924) (-1.0078817548259578,-1.5223292419390491) (-1.0814612397342478,1.4709702714624227) (1.7765017681299,0.42113349475565554) (0.93508835751039465,1.5680949321461031) (-1.7962441045683288,0.32683186713858203) (-0.69375772480874653,1.6887901503271376) (-0.81657992274055058,1.6329449416164672) (-0.27376129043085307,1.8050946535944872) (0.017125682426238634,-1.825655680454342) (-1.7304553794338369,-0.58209632567322411) (-1.8253149460014362,-0.039208423553442777) (1.8222789314385681,0.11230070618158584) (-0.56607072710968098,1.7357637755418482) (1.791769577887576,-0.35053349673084022) (1.5862163818144275,-0.90400749036571493) (1.194541820492983,1.3807178537511124) (-0.17882393480432707,-1.8169573338179597) (-1.6707142739227188,0.73622399273906414) (-0.60493506496309479,-1.7226042841441758) (-1.2936664225023931,-1.2883086353291411) (1.3795930550737896,1.1958406896263141)


