# Created by Octave 5.2.0, Sat Sep 18 09:35:57 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
1.154981089414934e-12


# name: H
# type: complex matrix
# rows: 58
# columns: 58
# type: complex matrix
# rows: 1
# columns: 57
 (0,1.1102230246251565e-16) (6.6613381477509392e-16,-2.4980018054066022e-16) (-1.2212453270876722e-15,1.3877787807814457e-15) (2.3314683517128287e-15,9.4368957093138306e-16) (-1.5543122344752192e-15,1.7763568394002505e-15) (6.6613381477509392e-16,1.1102230246251565e-16) (-6.6613381477509392e-16,6.6613381477509392e-16) (5.5511151231257827e-16,1.5959455978986625e-15) (2.2204460492503131e-16,1.8873791418627661e-15) (-5.5511151231257827e-16,-3.3306690738754696e-16) (-1.5543122344752192e-15,-1.4155343563970746e-15) (5.5511151231257827e-16,2.8310687127941492e-15) (1.2212453270876722e-15,2.1094237467877974e-15) (-7.7715611723760958e-16,-9.9920072216264089e-16) (-3.3306690738754696e-16,3.8857805861880479e-16) (-5.5511151231257827e-16,-4.4408920985006262e-16) (-1.3322676295501878e-15,-1.3322676295501878e-15) (4.4408920985006262e-16,-8.3266726846886741e-16) (2.2204460492503131e-16,2.9976021664879227e-15) (-6.6613381477509392e-16,3.0531133177191805e-16) (2.6090241078691179e-15,3.1086244689504383e-15) (3.3306690738754696e-16,-3.8857805861880479e-16) (-3.219646771412954e-15,1.7208456881689926e-15) (1.1102230246251565e-16,4.4408920985006262e-16) (-1.7763568394002505e-15,-1.1102230246251565e-16) (2.4424906541753444e-15,-1.1102230246251565e-15) (2.1649348980190553e-15,-1.1102230246251565e-16) (4.4408920985006262e-16,2.4424906541753444e-15) (-2.6645352591003757e-15,-1.1102230246251565e-15) (-8.3266726846886741e-16,-3.3306690738754696e-16) (-2.886579864025407e-15,1.0547118733938987e-15) (-1.3877787807814457e-15,-3.3306690738754696e-16) (2.4424906541753444e-15,1.1934897514720433e-15) (-3.8857805861880479e-16,1.6653345369377348e-15) (-1.1102230246251565e-15,1.0269562977782698e-15) (-1.2212453270876722e-15,-5.8199972619021878e-16) (-1.2212453270876722e-15,-3.3306690738754696e-16) (4.4408920985006262e-16,3.3306690738754696e-16) (1.457167719820518e-15,-8.8817841970012523e-16) (6.6613381477509392e-16,-3.8857805861880479e-16) (-2.7755575615628914e-17,-1.5543122344752192e-15) (-2.4980018054066022e-16,1.7763568394002505e-15) (-1.3877787807814457e-16,0) (-1.7763568394002505e-15,-6.6613381477509392e-16) (1.1102230246251565e-16,3.8857805861880479e-16) (2.2204460492503131e-16,-4.4408920985006262e-16) (6.6613381477509392e-16,9.4368957093138306e-16) (1.1102230246251565e-15,4.4408920985006262e-16) (8.3266726846886741e-16,1.2212453270876722e-15) (1.6653345369377348e-15,-8.8817841970012523e-16) (1.1102230246251565e-16,-1.2212453270876722e-15) (1.1102230246251565e-16,7.7715611723760958e-16) (5.5511151231257827e-16,-2.2204460492503131e-16) (1.1102230246251565e-15,-1.2212453270876722e-15) (-2.6922908347160046e-15,1.3322676295501878e-15) (1.7763568394002505e-15,-2.2204460492503131e-16) (-2.2204460492503131e-16,3.8857805861880479e-16)


# name: is_convergent
# type: scalar
8.9051660583524312e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 58
 1.4017898262450568 1.4017898262450559 1.4017898262450568 1.4017898262450554 1.4017898262450581 1.4017898262450557 1.4017898262450557 1.4017898262450563 1.4017898262450572 1.4017898262450579 1.4017898262450557 1.4017898262450583 1.4017898262450552 1.4017898262450583 1.4017898262450561 1.401789826245057 1.4017898262450568 1.4017898262450577 1.4017898262450583 1.4017898262450579 1.4017898262450559 1.4017898262450583 1.401789826245057 1.4017898262450554 1.4017898262450574 1.4017898262450572 1.4017898262450565 1.4017898262450581 1.4017898262450568 1.4017898262450559 1.4017898262450579 1.4017898262450559 1.4017898262450552 1.4017898262450554 1.4017898262450552 1.4017898262450565 1.401789826245057 1.4017898262450583 1.4017898262450568 1.4017898262450557 1.4017898262450577 1.4017898262450572 1.4017898262450579 1.4017898262450572 1.401789826245057 1.4017898262450572 1.401789826245057 1.4017898262450572 1.4017898262450577 1.401789826245059 1.4017898262450554 1.4017898262450557 1.4017898262450579 1.4017898262450579 1.4017898262450545 1.4017898262450554 1.4017898262450568 1.4017898262450565


# name: spectrum
# type: scalar
7.6157731058639166


# name: x
# type: complex matrix
# rows: 1
# columns: 58
 (-0.35326524386241626,-1.3565464918103523) (-0.61546621946737934,1.2594506936195142) (-0.16298307317475952,1.3922827424135722) (0.29564250523825625,1.3702591820749059) (-0.37605614467983406,-1.3504060474585746) (-1.0884973595255616,0.88328263611939284) (1.3897141515413651,-0.18360090950157934) (-0.49489786077022674,1.3115223308694359) (0.84325001577531411,1.1197964671577956) (-0.97347783980067681,-1.0086404772668791) (0.20128078417119699,-1.3872637683178968) (0.30417503228560816,1.3683903926505039) (-1.1690999936822983,0.77344678015762147) (-0.93843334007953549,1.0413249172046724) (0.87566053421868673,-1.094638454365636) (0.54796912883320692,1.2902498017089261) (-1.3192245465137324,0.47398450696176087) (0.31991897190192981,1.3647954309644215) (-1.4017289600532143,-0.013062905966311333) (-0.068113781320154165,1.4001340042147465) (-1.1905399777342065,-0.74001978242529343) (0.18253048233710742,-1.3898551507196473) (0.17961794293853692,1.3902345527063682) (1.3109629291892242,-0.4963777948858632) (0.92769112430488698,1.0509062255263706) (0.19047769106799289,1.3887883086235835) (1.4003363494291159,0.06381869186752967) (0.10417994693191132,1.3979131788567609) (1.0244738514248306,-0.95680094309679742) (1.3869104957298948,0.2037007456991779) (0.94286448949637203,-1.0373144515579138) (-1.3779184468597319,-0.25759555657621158) (-0.092380235780896741,1.3987425098999486) (-1.3609455142154625,0.33591966941659279) (-0.62695644841718878,1.2537704449987035) (0.39219465376722235,-1.3458075904528679) (1.2582767869411668,-0.61786264202422914) (0.50752153247175158,1.3066891792012649) (-1.2909405896687836,-0.54633973945683278) (0.12220801350409438,-1.3964526194610136) (-1.3136561631296026,-0.48920568479501525) (-1.2659918114514377,-0.60189654451745689) (1.2644808612689014,0.60506435066760245) (1.350982898332574,-0.37397850924493742) (-0.21798395817521293,-1.3847374158815866) (1.1232302938225867,-0.83867062903345613) (0.01664090230989836,1.4016910491739825) (0.95847420564145891,1.0229085560714222) (1.3794407729155758,-0.24931480297452821) (-0.66639691958885583,1.2332598519884757) (0.64245882435325552,1.2458978192350991) (1.0799918643603104,-0.89366229073385672) (-0.39272381349628094,-1.3456532700800337) (1.1049672476377459,-0.86259034229001996) (1.2181985579373382,0.69354667499998124) (1.2234117880403639,-0.68430863932002406) (0.044589117837001931,-1.4010804857447214) (-0.38615827859913288,1.3475520401207146)


# name: x0
# type: complex matrix
# rows: 1
# columns: 58
 (-0.35326524386241626,-1.3565464918103523) (-0.61546621946737934,1.2594506936195142) (-0.16298307317475952,1.3922827424135722) (0.29564250523825625,1.3702591820749059) (-0.37605614467983406,-1.3504060474585746) (-1.0884973595255616,0.88328263611939284) (1.3897141515413651,-0.18360090950157934) (-0.49489786077022674,1.3115223308694359) (0.84325001577531411,1.1197964671577956) (-0.97347783980067681,-1.0086404772668791) (0.20128078417119699,-1.3872637683178968) (0.30417503228560816,1.3683903926505039) (-1.1690999936822983,0.77344678015762147) (-0.93843334007953549,1.0413249172046724) (0.87566053421868673,-1.094638454365636) (0.54796912883320692,1.2902498017089261) (-1.3192245465137324,0.47398450696176087) (0.31991897190192981,1.3647954309644215) (-1.4017289600532143,-0.013062905966311333) (-0.068113781320154165,1.4001340042147465) (-1.1905399777342065,-0.74001978242529343) (0.18253048233710742,-1.3898551507196473) (0.17961794293853692,1.3902345527063682) (1.3109629291892242,-0.4963777948858632) (0.92769112430488698,1.0509062255263706) (0.19047769106799289,1.3887883086235835) (1.4003363494291159,0.06381869186752967) (0.10417994693191132,1.3979131788567609) (1.0244738514248306,-0.95680094309679742) (1.3869104957298948,0.2037007456991779) (0.94286448949637203,-1.0373144515579138) (-1.3779184468597319,-0.25759555657621158) (-0.092380235780896741,1.3987425098999486) (-1.3609455142154625,0.33591966941659279) (-0.62695644841718878,1.2537704449987035) (0.39219465376722235,-1.3458075904528679) (1.2582767869411668,-0.61786264202422914) (0.50752153247175158,1.3066891792012649) (-1.2909405896687836,-0.54633973945683278) (0.12220801350409438,-1.3964526194610136) (-1.3136561631296026,-0.48920568479501525) (-1.2659918114514377,-0.60189654451745689) (1.2644808612689014,0.60506435066760245) (1.350982898332574,-0.37397850924493742) (-0.21798395817521293,-1.3847374158815866) (1.1232302938225867,-0.83867062903345613) (0.01664090230989836,1.4016910491739825) (0.95847420564145891,1.0229085560714222) (1.3794407729155758,-0.24931480297452821) (-0.66639691958885583,1.2332598519884757) (0.64245882435325552,1.2458978192350991) (1.0799918643603104,-0.89366229073385672) (-0.39272381349628094,-1.3456532700800337) (1.1049672476377459,-0.86259034229001996) (1.2181985579373382,0.69354667499998124) (1.2234117880403639,-0.68430863932002406) (0.044589117837001931,-1.4010804857447214) (-0.38615827859913288,1.3475520401207146)


